3197,520 N Lake Shore Dr,"(41.891976; -87.614845)"
2059,936 N Ashland Ave,"(41.89897; -87.667564)"
3572,59 W North Blvd,"(41.911072; -87.630556)"
5232,6130 N Sheridan Rd,"(41.993204; -87.655673)"
3826,6604 N Sheridan Rd,"(42.002691; -87.660949)"
3588,6165 N Northwest Highway Hwy,"(41.993822; -87.801217)"
7330,7315 S Ashland Ave,"(41.760817; -87.663499)"
6,5707 N Clark St,"(41.985615; -87.669062)"
3066,9101 S Jeffery Ave,"(41.729546; -87.575355)"
5426,6100 W Fullerton Ave,"(41.923898; -87.77832)"
2044,907 W Armitage Ave,"(41.918; -87.651272)"
6804,5835 N Lincoln Ave,"(41.987503; -87.70223)"
3598,6088 N Northwest Highway Hwy,"(41.991924; -87.798583)"
4525,5734 N Milwaukee Ave,"(41.985386; -87.776772)"
2388,800 N Clark St,"(41.896797; -87.631388)"
5866,925 N California Ave,"(41.898215; -87.696613)"
1469,706 W 63rd St,"(41.779918; -87.643097)"
2556,80 N Dearborn St,"(41.883031; -87.629564)"
995,600 S Michigan Ave,"(41.874375; -87.624306)"
3597,6147 N Northwest Highway Hwy,"(41.993357; -87.800428)"
4237,7141 S Morgan St,"(41.764342; -87.649047)"
7000,7 S Wabash Ave,"(41.881669; -87.62606)"
4598,756 S Western Ave,"(41.871299; -87.686249)"
2159,5900 W Belmont Ave,"(41.938551; -87.773938)"
6981,5217 W Diversey Ave,"(41.931298; -87.756792)"
3900,6201 S Stewart Ave,"(41.781468; -87.634902)"
3181,501 N Lake Shore Dr,"(41.891879; -87.614765)"
1578,910 s Aberdeen St,"(41.870126; -87.654342)"
2216,6036 N Broadway St,"(41.991982; -87.660488)"
2877,6420 W Fullerton Ave,"(41.923739; -87.785835)"
175,840 N Wabash Ave,"(41.897932; -87.62705)"
131,553 W 18th St,"(41.85757; -87.640744)"
5977,7436 N Western Ave,"(42.01695; -87.690325)"
7214,6107 S Archer Ave,"(41.794199; -87.771388)"
6934,814 N Ashland Ave,"(41.89646; -87.667445)"
3489,701 N Milwaukee Ave,"(41.89448; -87.652571)"
2116,740 W Barry Ave,"(41.937965; -87.64738)"
1372,700 W 31st St,"(41.838178; -87.643964)"
112,6200 N Sheridan Rd,"(41.994724; -87.655735)"
1149,5807 N Lincoln Ave,"(41.987078; -87.701513)"
2057,7546 N Ashland Ave,"(42.018646; -87.671486)"
4516,948 N Damen Ave,"(41.898947; -87.67731)"
7158,808 W 87th St,"(41.736407; -87.644108)"
2489,8258 S Cottage Grove Ave,"(41.744746; -87.605231)"
2588,928 W Diversey Pky,"(41.932752; -87.652465)"
5280,624 S Michigan Ave,"(41.874121; -87.624399)"
3496,984 N Milwaukee Ave,"(41.899762; -87.660988)"
4084,932 N Wells St,"(41.899879; -87.634453)"
3325,8945 S Loomis St,"(41.731285; -87.657881)"
3041,814 W Irving Park Rd,"(41.954689; -87.650118)"
2389,801 N Clark St,"(41.896805; -87.631063)"
5099,750 E 103rd St,"(41.706665; -87.60534)"
7147,6114 S Western Ave,"(41.782495; -87.683906)"
2349,7901 S Cicero Ave,"(41.749035; -87.741231)"
2138,7202 W Belmont Ave,"(41.93811; -87.806902)"
1331,72 E 11th St,"(41.869404; -87.625033)"
3569,5642 W North Ave,"(41.909458; -87.767224)"
4999,700 S Kedzie Ave,"(41.872643; -87.706033)"
3144,5148 W Lake St,"(41.887177; -87.753816)"
2579,670 W Diversey Pky,"(41.932892; -87.645917)"
7140,6222 S Kedzie Ave,"(41.780148; -87.703338)"
2441,4859 N Clark St,"(41.970783; -87.667526)"
4479,507 W North Ave,"(41.910927; -87.641336)"
7360,7024 N Clark St,"(42.009693; -87.674305)"
7046,5957 S Kedzie Ave,"(41.785235; -87.703131)"
273,9138 S Commercial Ave,"(41.729302; -87.551393)"
2311,8050 S Chappel Ave,"(41.748868; -87.574874)"
3469,4917 N Milwaukee Ave,"(41.97009; -87.762499)"
5418,6323 N Newcastle Ave,"(41.995842; -87.796722)"
4103,550 N Western Ave,"(41.891369; -87.686876)"
2338,5800 W Chicago Ave,"(41.894918; -87.770445)"
2586,600 W Diversey Pky,"(41.932907; -87.644054)"
2620,900 W Eastwood Ave,"(41.966514; -87.653041)"
4456,9800 S Torrence Ave,"(41.717059; -87.559986)"
6175,51 E Walton St,"(41.899851; -87.625837)"
4152,845 W Wilson Ave,"(41.965322; -87.651082)"
2668,920 N Franklin St,"(41.899633; -87.635915)"
4037,50 E Washington St,"(41.883315; -87.6261)"
6865,507 W 111th St,"(41.692303; -87.635478)"
2510,5440 N Cumberland Ave,"(41.978169; -87.836681)"
6124,525 N Halsted St,"(41.891501; -87.647424)"
6040,836 W Aldine Ave,"(41.941901; -87.650719)"
4907,5015 S Blackstone Ave,"(41.803857; -87.590338)"
4097,5252 N Western Ave,"(41.977112; -87.689355)"
5029,8 E Van Buren St,"(41.87707; -87.627302)"
2017,6348 S Archer Ave,"(41.792982; -87.780022)"
2193,4850 N Broadway St,"(41.970504; -87.659894)"
2390,7355 N Clark St,"(42.015467; -87.674991)"
3945,6800 S Tripp Ave,"(41.76928; -87.728784)"
2651,8029 W Forest Preserve Ave,"(41.944068; -87.827302)"
4390,5300 S Pulaski Rd,"(41.797244; -87.723377)"
5371,606 S State St,"(41.874242; -87.627829)"
3178,5491 S Lake Shore Dr,"(41.795466; -87.578942)"
7215,6366 S Archer Ave,"(41.792745; -87.78085)"
3578,5200 W North Ave,"(41.909554; -87.755883)"
5424,5801 N Natoma Ave,"(41.986767; -87.794045)"
3244,5363 W Lawrence Ave,"(41.967507; -87.761799)"
3840,6736 N Sheridan Rd,"(42.00472; -87.660986)"
3558,5900 N Nina Ave,"(41.988179; -87.802925)"
4749,6117 S Kedzie Ave,"(41.782281; -87.703047)"
6944,6301 S Halsted St,"(41.7797; -87.644689)"
6426,7200 N Sheridan Rd,"(42.012921; -87.663645)"
3939,7652 W Touhy Ave,"(42.011557; -87.81787)"
5252,823 W Armitage Ave,"(41.918043; -87.64937)"
6145,5537 N Broadway St,"(41.982478; -87.659859)"
5841,7130 S Calumet Ave,"(41.765034; -87.617025)"
934,939 W North Ave,"(41.910721; -87.65196)"
5940,5935 W Irving Park Rd,"(41.953011; -87.775675)"
6809,730 N Franklin St,"(41.895735; -87.635828)"
4548,7831 S Prairie Ave,"(41.752229; -87.617995)"
5365,6140 S Drexel Ave,"(41.783288; -87.604557)"
3385,9700 S Merrill Ave,"(41.718502; -87.571151)"
3067,7101 S Jeffery Blvd,"(41.765955; -87.576223)"
2475,7627 S Constance Ave,"(41.756444; -87.579556)"
5909,5842 W Irving Park Rd,"(41.95323; -87.773414)"
2421,6907 N Clark St,"(42.006869; -87.673273)"
6089,7800 S Throop St,"(41.752174; -87.655497)"
7141,6312 S Kedzie Ave,"(41.77855; -87.703311)"
4145,6350 N Whipple St,"(41.996588; -87.705836)"
6159,600 N Michigan Ave,"(41.892599; -87.624235)"
3076,6120 S Kedzie Ave,"(41.78201; -87.7034)"
5016,6217 W 63rd St,"(41.776708; -87.776897)"
3834,6550 N Sheridan Rd,"(42.001593; -87.660891)"
480,675 N St; Clair St,"(41.894482; -87.62257)"
4228,6634 W Raven St,"(41.993871; -87.792536)"
1541,820 W 87th St,"(41.73625; -87.644562)"
6221,5344 W North Ave,"(41.909548; -87.759829)"
3684,7500 S Pulaski Rd,"(41.756287; -87.722304)"
5405,5554 W Harrison St,"(41.87298; -87.763267)"
3849,6973 N Sheridan Rd,"(42.008648; -87.661736)"
2204,6260 N Broadway St,"(41.995589; -87.660631)"
6862,9612 S Halsted St,"(41.719095; -87.643393)"
4058,808 W Wellington Ave,"(41.936499; -87.649457)"
4589,6020 S Langley Ave,"(41.785385; -87.608688)"
2508,5600 N Cumberland Ave,"(41.981404; -87.836572)"
7389,5801 W Augusta Blvd,"(41.898333; -87.770501)"
3729,7522 S Racine Ave,"(41.757134; -87.654081)"
3348,5600 W Madison St,"(41.880373; -87.765032)"
3942,7400 W Touhy Ave,"(42.011637; -87.811603)"
4672,800 N Milwaukee Ave,"(41.896272; -87.655541)"
3120,6405 N Kinzua Ave,"(41.9976; -87.765159)"
7254,5135 S Kedzie Ave,"(41.800091; -87.703559)"
3609,9501 S Oglesby Ave,"(41.722484; -87.565738)"
3160,4904 S Lake Park Ave,"(41.805249; -87.589128)"
5473,4905 N Damen Ave,"(41.970836; -87.679065)"
3216,820 N LaSalle Dr,"(41.897341; -87.632927)"
2156,5108 W Belmont Ave,"(41.938863; -87.754593)"
5156,5300 S Hyde Park Blvd,"(41.799468; -87.584206)"
5119,4921 N Marine Dr,"(41.972254; -87.650351)"
6017,6450 N Central Ave,"(41.998262; -87.763663)"
4888,5131 N Damen Ave,"(41.975118; -87.679173)"
1442,6258 W 62nd St,"(41.77975; -87.777075)"
2955,5311 S Hamilton Ave,"(41.796951; -87.677913)"
2023,4959 S Archer Ave,"(41.803088; -87.721888)"
6429,830 W Diversey Pky,"(41.932801; -87.650337)"
5897,5960 W Irving Park Rd,"(41.953142; -87.77604)"
7375,5153 W Chicago Ave,"(41.89485; -87.75517)"
3386,618 S Michigan Ave,"(41.874184; -87.624401)"
2443,5340 N Clark St,"(41.979156; -87.668483)"
5225,4862 N Clark St,"(41.970835; -87.667896)"
3556,5624 N Newark Ave,"(41.983483; -87.79523)"
2256,8799 W Bryn Mawr Ave,"(41.98083; -87.846163)"
3708,5109 S Pulaski Rd,"(41.800043; -87.723173)"
3889,5500 N St; Louis Ave,"(41.981344; -87.716281)"
3266,6239 N Leavitt St,"(41.994829; -87.684689)"
1301,600 W 105th St,"(41.702869; -87.637995)"
4512,600 N Damen Ave,"(41.892375; -87.677077)"
4141,7558 N Western Ave,"(42.018701; -87.690304)"
3908,6401 S Stony Island Ave,"(41.77857; -87.586229)"
5198,5940 S Central Ave,"(41.784813; -87.762176)"
2188,6631 N Bosworth Ave,"(42.002387; -87.669099)"
2053,700 E Solidarity Dr,"(41.866373; -87.607922)"
3106,5150 N Kimball Ave,"(41.974819; -87.713692)"
4424,560 W Lake St,"(41.885827; -87.64168)"
4503,705 N Damen Ave,"(41.894273; -87.676803)"
5140,618 W Scott St,"(41.905188; -87.643711)"
6024,517 S Jefferson St,"(41.875067; -87.642264)"
7136,555 N Franklin St,"(41.891888; -87.6354)"
4461,6236 N Western Ave,"(41.9948; -87.689967)"
4718,490 S Peoria St,"(41.875983; -87.649645)"
3182,900 S Lake Shore Dr,"(41.870597; -87.617399)"
5116,4921 N Marine Dr,"(41.972254; -87.650351)"
7217,6434 W 63rd St,"(41.77774; -87.782633)"
7195,747 N Wells St,"(41.895944; -87.633991)"
3480,6312 N Milwaukee Ave,"(41.995286; -87.786036)"
2248,5328 N Broadway St,"(41.978734; -87.66011)"
2537,900 N Dearborn St,"(41.899215; -87.629906)"
4173,6251 S Woodlawn Ave,"(41.781413; -87.596038)"
867,651 W Lake St,"(41.885509; -87.644505)"
3419,641 S Michigan Ave,"(41.873959; -87.624067)"
6463,599 E Waldron Dr,"(41.860243; -87.614325)"
3796,6204 N Sayre Ave,"(41.994492; -87.802281)"
313,6 N Wabash Ave,"(41.882227; -87.626341)"
4437,5330 W Berteau Ave,"(41.957047; -87.76058)"
4137,9901 S Western Ave,"(41.713469; -87.681653)"
1998,6935 W Addison St,"(41.945273; -87.799326)"
6062,901 W Armitage Ave,"(41.918046; -87.65108)"
3349,4948 W Madison St,"(41.880585; -87.749169)"
6059,5042 N Winthrop Ave,"(41.974125; -87.65782)"
1334,975 E 132nd St,"(41.655142; -87.597171)"
2010,7460 W Addison St,"(41.945276; -87.81363)"
1021,5319 N Sheridan Rd,"(41.978867; -87.654863)"
4724,5200 W Lake St,"(41.887236; -87.755454)"
2467,810 S Columbus Dr,"(41.876264; -87.620651)"
114,800 W Lawrence Ave,"(41.969335; -87.65061)"
5322,5900 S Cicero Ave,"(41.784204; -87.741805)"
2048,952 W Armitage Ave,"(41.918225; -87.652573)"
6345,5300 N Clark St,"(41.978132; -87.668472)"
3100,4901 S Kenwood Ave,"(41.806924; -87.593348)"
7374,5555 W North Ave,"(41.909251; -87.764854)"
2941,6100 S Halsted Pky,"(41.781938; -87.644754)"
4492,9130 S University Ave,"(41.728831; -87.596335)"
3951,50 E Van Buren St,"(41.877111; -87.625681)"
6154,5525 N Magnolia Ave,"(41.982343; -87.661023)"
4121,7501 S Western Ave,"(41.757629; -87.68289)"
5033,958 W Wrightwood Ave,"(41.929151; -87.65299)"
4882,4857 N Damen Ave,"(41.969775; -87.679031)"
3380,5625 N McVicker Ave,"(41.983455; -87.779045)"
3847,6800 N Sheridan Rd,"(42.005657; -87.661079)"
439,5502 S Hyde Park Blvd,"(41.795; -87.584113)"
4536,4941 N Kedzie Ave,"(41.971035; -87.708313)"
4862,5960 N Milwaukee Ave,"(41.98969; -87.780798)"
2887,5365 W Gale St,"(41.970141; -87.763766)"
742,816 W Van Buren St,"(41.876789; -87.647813)"
3073,8658 S Kedzie Ave,"(41.736154; -87.702184)"
5196,8335 S Honore St,"(41.743661; -87.66915)"
5906,6008 W Irving Park Rd,"(41.953139; -87.777118)"
4172,6337 S Woodlawn Ave,"(41.779484; -87.596028)"
759,5101 S Keeler Ave,"(41.800288; -87.728072)"
2958,6206 N Hamlin Ave,"(41.993988; -87.724085)"
6087,5798 S Kedzie Ave,"(41.788263; -87.703576)"
4681,7201 N Sheridan Rd,"(42.013007; -87.663378)"
3774,741 W Roscoe St,"(41.94346; -87.648373)"
6302,8026 S Cottage Grove Ave,"(41.748868; -87.605357)"
5321,8441 S Yates Ave,"(41.741876; -87.565914)"
2490,4930 S Cottage Grove Ave,"(41.805248; -87.606646)"
3888,5656 S St; Louis Ave,"(41.790565; -87.710992)"
3758,7375 N Rogers Ave,"(42.01537; -87.676338)"
4931,543 N Waller Ave,"(41.889937; -87.76755)"
2427,7367 N Clark St,"(42.015577; -87.674933)"
4335,525 N Armour St,"(41.891434; -87.66534)"
2258,6727 S California Ave,"(41.771244; -87.693016)"
3750,6360 N Ridge Ave,"(41.997012; -87.676585)"
2326,5154 W Chicago Ave,"(41.895054; -87.755192)"
3443,811 S Michigan Ave,"(41.871657; -87.624011)"
2179,6200 W Bloomingdale Ave,"(41.913021; -87.780689)"
5188,939 E 132nd St,"(41.655139; -87.597597)"
7246,6859 W Archer Ave,"(41.792007; -87.793269)"
1380,800 W 34th Pl,"(41.831911; -87.646392)"
2502,8546 S Cregier Ave,"(41.739462; -87.580794)"
2149,5454 W Belmont Ave,"(41.938743; -87.763298)"
2896,5900 N Glenwood Ave,"(41.989086; -87.6651)"
3723,500 S Racine Ave,"(41.875265; -87.657049)"
3574,5130 W North Ave,"(41.909644; -87.754499)"
2423,6137 N Clark St,"(41.993682; -87.669836)"
2976,6301 N Harlem Ave,"(41.995442; -87.80678)"
5824,700 N Carpenter St,"(41.894478; -87.653627)"
936,600 W Chicago Ave,"(41.896568; -87.642841)"
3790,7901 S Sangamon St,"(41.750395; -87.647464)"
4192,5159 N Clark St,"(41.97569; -87.668183)"
3021,80 W Illinois St,"(41.890968; -87.630558)"
3922,6601 S Talman Ave,"(41.773489; -87.689385)"
3347,555 W Madison St,"(41.881723; -87.641541)"
2018,5148 S Archer Ave,"(41.800514; -87.731802)"
4537,6412 N Northwest Highway Hwy,"(41.997185; -87.807251)"
4366,5035 W North Ave,"(41.909507; -87.752286)"
3559,6151 S Normal Ave,"(41.782314; -87.637358)"
2990,9055 S Houston Ave,"(41.730928; -87.549667)"
1293,821 E 103rd St,"(41.707356; -87.603349)"
3893,5226 S State St,"(41.799588; -87.626003)"
4561,5307 S Hyde Park Dr,"(41.797485; -87.580597)"
6130,633 N St; Clair St,"(41.893504; -87.62257)"
5366,745 N Rush St,"(41.896034; -87.625296)"
2381,7054 N Clark St,"(42.01055; -87.674479)"
7348,559 W 103rd St,"(41.706868; -87.637208)"
5148,500 E Grand Ave,"(41.89199; -87.613357)"
3628,9800 S Parnell Ave,"(41.715983; -87.637067)"
77,719 S Dearborn St,"(41.873253; -87.628972)"
771,624 S Michigan Ave,"(41.874121; -87.624399)"
3437,851 S Michigan Ave,"(41.871243; -87.623965)"
4221,5500 W Madison St,"(41.880383; -87.763368)"
123,7000 W Diversey Ave,"(41.930947; -87.801176)"
2385,701 N Clark St,"(41.894944; -87.631079)"
2931,9525 S Halsted St,"(41.721004; -87.643031)"
2982,5240 S Harper Ave,"(41.800493; -87.588547)"
5151,5491 S South Shore Dr,"(41.795526; -87.580677)"
2128,5630 W Belmont Ave,"(41.938624; -87.767282)"
4684,50 W Huron St,"(41.894982; -87.630066)"
6025,5950 W Madison St,"(41.880156; -87.77308)"
2961,4853 S Harding Ave,"(41.805094; -87.722082)"
906,7521 S Western Ave,"(41.757222; -87.682876)"
3624,5252 W Palmer St,"(41.920551; -87.757694)"
3418,624 S Michigan Ave,"(41.874121; -87.624399)"
4983,54 N Hermitage Ave,"(41.882818; -87.67072)"
3705,5801 N Pulaski Rd,"(41.985784; -87.728384)"
4348,6525 N Hiawatha Ave,"(41.999484; -87.761823)"
5829,4911 N Western Ave,"(41.970749; -87.688792)"
1468,611 W 63rd St,"(41.778744; -87.64116)"
2905,7151 W Grand Ave,"(41.923604; -87.804659)"
2488,5601 S Cottage Grove Ave,"(41.792947; -87.606014)"
4313,501 N Ogden Ave,"(41.891099; -87.658838)"
5298,6017 N California Ave,"(41.990855; -87.699225)"
7053,5354 W Diversey Ave,"(41.931504; -87.760166)"
278,7452 N Western Ave,"(42.017172; -87.690364)"
2214,5304 N Broadway St,"(41.978383; -87.660098)"
5173,5203 S Lowe Ave,"(41.799605; -87.641464)"
7226,600 S Pulaski Rd,"(41.873369; -87.72551)"
5085,8900 S Commercial Ave,"(41.733537; -87.551513)"
564,921 W Van Buren St,"(41.876449; -87.650281)"
4638,832 W Superior St,"(41.895651; -87.649196)"
4011,65 W Wacker Dr,"(41.886639; -87.629883)"
2001,7725 W Addison St,"(41.945075; -87.820037)"
2108,6566 N Avondale Ave,"(41.999596; -87.815064)"
2334,5707 W Chicago Ave,"(41.894681; -87.768156)"
6085,6400 N Milwaukee Ave,"(41.99736; -87.787955)"
4523,5514 N Milwaukee Ave,"(41.981425; -87.773197)"
5079,941 W Lawrence Ave,"(41.969016; -87.653222)"
2227,5759 N Broadway St,"(41.986968; -87.66012)"
3759,7340 N Rogers Ave,"(42.014554; -87.67876)"
4100,6058 S Western Ave,"(41.783696; -87.683933)"
3592,6300 N Northwest Highway Hwy,"(41.995867; -87.805223)"
1431,850 E 56th St,"(41.793282; -87.60455)"
3720,5440 S Racine Ave,"(41.795245; -87.655078)"
2947,6458 S Halsted St,"(41.777046; -87.644885)"
7001,55 E Washington St,"(41.883039; -87.625976)"
5229,5910 N Broadway St,"(41.989372; -87.660438)"
6351,5859 S State St,"(41.788148; -87.625344)"
3568,6400 W North Ave,"(41.909204; -87.785121)"
7044,5013 S Ashland Ave,"(41.802823; -87.664631)"
2483,6001 S Cornell Ave,"(41.79338; -87.585359)"
4962,540 W Lake St,"(41.885831; -87.640925)"
264,600 S Paulina St,"(41.873518; -87.66925)"
3161,5100 S Lake Park Ave,"(41.802299; -87.587969)"
3683,6355 N Pulaski Rd,"(41.996392; -87.728764)"
6298,522 W 103rd St,"(41.706213; -87.63621)"
4689,7600 N Paulina St,"(42.019574; -87.673259)"
6639,623 S Wabash Ave,"(41.874029; -87.625824)"
4385,6034 S Pulaski Rd,"(41.783513; -87.723014)"
3025,5000 S Indiana Ave,"(41.803773; -87.621138)"
3272,5718 N Lincoln Ave,"(41.985222; -87.69898)"
3820,6441 N Sheridan Rd,"(41.999672; -87.660502)"
3883,620 N St; Clair St,"(41.893089; -87.622893)"
4316,5825 W Belmont Ave,"(41.938354; -87.772213)"
6395,5 N Wabash Ave,"(41.882236; -87.625994)"
2210,5250 N Broadway St,"(41.977246; -87.66006)"
2438,5259 N Clark St,"(41.977488; -87.668191)"
2122,840 W Belmont Ave,"(41.94005; -87.650982)"
3455,711 S Michigan Ave,"(41.872995; -87.624006)"
319,658 N Dearborn St,"(41.894197; -87.629883)"
2000,7545 W Addison St,"(41.944983; -87.815865)"
6235,6969 W Grand Ave,"(41.923412; -87.799993)"
5921,6047 W Irving Park Rd,"(41.95289; -87.778341)"
5163,6700 S Jeffery Blvd,"(41.773259; -87.576664)"
4625,850 W Irving Park Rd,"(41.954671; -87.650985)"
3746,6301 S Richards Dr,"(41.77911; -87.579799)"
5190,9351 S Lowe Ave,"(41.724234; -87.639453)"
3852,6832 N Sheridan Rd,"(42.005951; -87.661197)"
2973,7100 N Harlem Ave,"(42.010235; -87.806845)"
5129,825 W Sheridan Rd,"(41.95258; -87.65011)"
3595,6125 N Northwest Highway Hwy,"(41.99298; -87.799791)"
4198,5120 N Winthrop Ave,"(41.97548; -87.657875)"
2261,5200 N California Ave,"(41.975939; -87.699037)"
5174,7736 S Burnham Ave,"(41.754762; -87.557197)"
2470,8941 S Commercial Ave,"(41.732951; -87.551133)"
5324,5020 N Sheridan Rd,"(41.97388; -87.655144)"
2569,5415 W Devon Ave,"(41.997192; -87.764283)"
3055,565 W Jackson Blvd,"(41.87789; -87.641597)"
3824,6762 N Sheridan Rd,"(42.00502; -87.66107)"
3938,7209 W Touhy Ave,"(42.011593; -87.807038)"
2584,742 W Diversey Pky,"(41.932859; -87.648011)"
4347,6700 N Greenview Ave,"(42.003775; -87.668287)"
2224,6160 N Broadway St,"(41.993978; -87.660571)"
4778,5826 W Fullerton Ave,"(41.924037; -87.771802)"
5112,7691 N Eastlake Ter,"(42.020646; -87.66479)"
5970,700 N Green St,"(41.895147; -87.648936)"
7154,7916 S Ashland Ave,"(41.750048; -87.663516)"
58,5077 N Elston Ave,"(41.97321; -87.748191)"
4879,900 W Wilson Ave,"(41.965561; -87.652657)"
3290,5540 N Lincoln Ave,"(41.982285; -87.693978)"
2043,944 W Armitage Ave,"(41.918232; -87.652468)"
7390,6936 W Diversey Ave,"(41.93098; -87.79944)"
5102,800 E 95th St,"(41.722116; -87.604387)"
3170,6301 S Lake Shore Dr,"(41.78614; -87.577599)"
1456,641 W 63rd St,"(41.778741; -87.641585)"
3585,6088 N Northwest Highway Hwy,"(41.991924; -87.798583)"
4052,7155 W Waveland Ave,"(41.946982; -87.805384)"
770,619 S Wabash Ave,"(41.87407; -87.625824)"
7349,805 W 111th St,"(41.692223; -87.642708)"
2662,7240 W Foster Ave,"(41.974694; -87.808069)"
2233,5310 N Broadway St,"(41.978471; -87.660101)"
4732,9247 S Eggleston Ave,"(41.726182; -87.63466)"
4387,9813 S Cottage Grove Ave,"(41.716172; -87.60435)"
7128,650 W 63rd St,"(41.779945; -87.641378)"
4649,6325 N Ridge Ave,"(41.996179; -87.675818)"
6332,5632 N Clark St,"(41.984326; -87.669067)"
3831,6541 N Sheridan Rd,"(42.001132; -87.66056)"
4263,7059 S South Shore Dr,"(41.766746; -87.566289)"
467,7731 S Halsted St,"(41.753637; -87.643918)"
6347,5232 N Clark St,"(41.976992; -87.66851)"
4321,6001 N Paulina St,"(41.990988; -87.671583)"
6328,5530 N Clark St,"(41.982645; -87.668694)"
1373,700 W 31st St,"(41.838178; -87.643964)"
2134,5356 W Belmont Ave,"(41.938782; -87.76049)"
2665,5100 N Francisco Ave,"(41.974155; -87.701459)"
5834,7433 S Dorchester Ave,"(41.759876; -87.590638)"
5370,5941 N Richmond St,"(41.988931; -87.702785)"
4827,701 W Wilson Ave,"(41.965408; -87.648718)"
3212,920 W Lakeside Pl,"(41.96834; -87.65285)"
4914,535 E 35th St,"(41.831068; -87.612917)"
4777,946 W Newport Ave,"(41.944566; -87.652635)"
4465,5235 N Sheridan Rd,"(41.977503; -87.654837)"
6037,4850 N Broadway St,"(41.970504; -87.659894)"
4076,860 N Wells St,"(41.898376; -87.634449)"
2037,808 W Armitage Ave,"(41.918327; -87.648937)"
5857,955 N California Ave,"(41.898592; -87.69659)"
7038,5300 W Chicago Ave,"(41.894966; -87.758112)"
3563,645 W North Ave,"(41.910832; -87.644802)"
5150,7400 S South Shore Dr,"(41.76206; -87.558862)"
6629,5800 W Irving Park Rd,"(41.953219; -87.772039)"
5960,561 W Diversey Pky,"(41.932768; -87.643692)"
3575,5600 W North Ave,"(41.909414; -87.765817)"
113,5250 N Sheridan Rd,"(41.977303; -87.655195)"
5147,500 E Grand Ave,"(41.89199; -87.613357)"
3050,6110 W Irving Park Rd,"(41.953191; -87.779672)"
3837,6740 N Sheridan Rd,"(42.004765; -87.661038)"
6309,5140 W Diversey Ave,"(41.931573; -87.75493)"
2607,4909 W Division St,"(41.902209; -87.748822)"
6197,6117 S Kedzie Ave,"(41.782281; -87.703047)"
4109,907 N Western Ave,"(41.89784; -87.686714)"
3166,5700 S Lake Shore Dr,"(41.792299; -87.580369)"
3220,732 N LaSalle Dr,"(41.895782; -87.632858)"
7219,6223 W 63rd St,"(41.777625; -87.777167)"
621,7129 S Yates Blvd,"(41.765316; -87.566315)"
5898,5737 W Irving Park Rd,"(41.953009; -87.770885)"
3383,6140 S Melvina Ave,"(41.780658; -87.776651)"
7206,8308 S Pulaski Rd,"(41.741957; -87.721842)"
6678,5600 N Kimball Ave,"(41.98322; -87.713922)"
1996,7607 W Addison St,"(41.945081; -87.817124)"
314,8 S Wabash Ave,"(41.881671; -87.626274)"
3393,80 S Michigan Ave,"(41.881156; -87.624652)"
626,600 S Dearborn St,"(41.874303; -87.629371)"
4216,5131 S Linder Ave,"(41.799463; -87.759848)"
5910,5842 W Irving Park Rd,"(41.95323; -87.773414)"
3560,6835 S Normal Ave,"(41.770076; -87.637086)"
4038,94 E Washington St,"(41.883354; -87.624725)"
4147,6350 N Whipple St,"(41.996588; -87.705836)"
767,615 W Wellington Ave,"(41.936317; -87.644863)"
7050,6120 W 63rd St,"(41.777945; -87.774726)"
5904,5900 W Irving Park Rd,"(41.953174; -87.774473)"
5268,910 S Aberdeen St,"(41.870126; -87.654342)"
4996,6750 S Pulaski Rd,"(41.770353; -87.72264)"
6330,5500 N Clark St,"(41.981772; -87.668565)"
4665,530 N Milwaukee Ave,"(41.891741; -87.648724)"
2465,820 S Columbus Dr,"(41.876208; -87.620609)"
3682,7500 S Pulaski Rd,"(41.756287; -87.722304)"
4214,6108 S Natoma Ave,"(41.780936; -87.787643)"
1478,5210 W 64th St,"(41.775271; -87.751894)"
6817,5725 W Chicago Ave,"(41.894675; -87.76847)"
4472,5030 N Marine Dr,"(41.974036; -87.651326)"
4737,6400 S Kedzie Ave,"(41.777031; -87.703223)"
6546,960 W 18th St,"(41.858067; -87.650972)"
4915,7340 S East End Ave,"(41.761643; -87.583722)"
5848,626 E 71st St,"(41.765944; -87.609437)"
5927,6019 W Irving Park Rd,"(41.952907; -87.777552)"
4212,5815 S Homan Ave,"(41.787587; -87.708079)"
4092,6800 S Wentworth Ave,"(41.770868; -87.630154)"
1432,850 E 56th St,"(41.793282; -87.60455)"
7252,5435 S Kedzie Ave,"(41.794326; -87.703471)"
6213,505 N Marshfield Ave,"(41.891165; -87.668172)"
6177,943 N Damen Ave,"(41.898893; -87.676946)"
4120,7521 S Western Ave,"(41.757222; -87.682876)"
2425,7074 N Clark St,"(42.010875; -87.674532)"
3553,5461 S Neva Ave,"(41.792809; -87.8001)"
3975,628 N Wabash Ave,"(41.893157; -87.62688)"
3765,5916 W Roosevelt Rd,"(41.865608; -87.772389)"
2383,699 N Clark St,"(41.894745; -87.631085)"
1451,5643 W 63rd St,"(41.777012; -87.762744)"
4117,7740 S Western Ave,"(41.752961; -87.683114)"
2084,6405 N Ashland Ave,"(41.998297; -87.670317)"
2077,6420 N Ashland Ave,"(41.998684; -87.670646)"
6204,520 N Marshfield Ave,"(41.891347; -87.668538)"
6450,5101 S Keeler Ave,"(41.800288; -87.728072)"
